"/home/niklas/opencvada/Exec/delaunay","hej"," 201.476395000"," 1.902865000"," 2.197111000"," 2.014763950",100
"/home/niklas/opencvada/Exec/delaunay","hej"," 197.489416000"," 1.889385000"," 2.052610000"," 1.974894160",100
"C:\MDH\master_thesis\opencvada\Exec\delaunay.exe ","nope"," 180.131846754"," 1.589282328"," 2.270431459"," 1.801318467",100
