/home/niklas/opencvada/Exec/delaunay,hej, 201.476395000, 1.902865000, 2.197111000, 2.014763950, 100
/home/niklas/opencvada/Exec/delaunay,hej, 197.489416000, 1.889385000, 2.052610000, 1.974894160, 100
